id,source,name,name_norm,map_url,phone_raw,phone_e164,address_line1,address_line2,street,house_number,city,state,postal_code,country,latitude,longitude,categories,rating,rating_count
yelp-00062,yelp,Cabana,cabana,https://www.yelp.com/biz/cabana-forest-hills?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17182633600.0,17182633600.0,107-10 70th Rd,,70th Rd,107-10,Forest Hills,NY,11375,US,40.7208678329074,-73.8456881046295,['latin'],3.9,1225.0
yelp-00063,yelp,Chang Pai Halal Thai chinese Resturent - Ozone Park,chang pai halal thai chinese resturent ozone park,https://www.yelp.com/biz/chang-pai-halal-thai-chinese-resturent-ozone-park-ozone-park?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17184801141.0,17184801141.0,77-01 101st Ave,,101st Ave,77-01,Ozone Park,NY,11416,US,40.68036,-73.86052,"['chinese', 'seafood', 'thai']",4.2,6.0
yelp-00064,yelp,Mistura Peruana,mistura peruana,https://www.yelp.com/biz/mistura-peruana-ozone-park?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17183224333.0,17183224333.0,132-04 Cross Bay Blvd,,Cross Bay Blvd,132-04,Ozone Park,NY,11417,US,40.6765790192747,-73.84422392111638,['seafood'],5.0,10.0
yelp-00065,yelp,Kantu Peruvian Cuisine,kantu peruvian cuisine,https://www.yelp.com/biz/kantu-peruvian-cuisine-queens-4?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,13475310873.0,13475310873.0,105-07 Metropolitan Ave,,Metropolitan Ave,105-07,Queens,NY,11375,US,40.71023,-73.84809,[],4.1,205.0
yelp-00066,yelp,Tourmaline,tourmaline,https://www.yelp.com/biz/tourmaline-forest-hills?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16465355799.0,16465355799.0,106-17 Metropolitan Ave,,Metropolitan Ave,106-17,Forest Hills,NY,11375,US,40.709969,-73.846442,[],4.8,21.0
yelp-00067,yelp,Truth Restaurant and Lounge,truth restaurant and lounge,https://www.yelp.com/biz/truth-restaurant-and-lounge-jamaica?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17184132021.0,17184132021.0,229-15 Merrick Blvd,,Merrick Blvd,229-15,Jamaica,NY,11413,US,40.67650054359734,-73.7407379,['seafood'],4.0,49.0
yelp-00068,yelp,Hana Asian Bistro,hana asian bistro,https://www.yelp.com/biz/hana-asian-bistro-ozone-park-2?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17188356888.0,17188356888.0,150-03 Crossbay Blvd,,Crossbay Blvd,150-03,Ozone Park,NY,11417,US,40.6699939531997,-73.8424712286242,['japanese'],3.8,280.0
yelp-00069,yelp,Panino Rustico of Howard Beach,panino rustico of howard beach,https://www.yelp.com/biz/panino-rustico-of-howard-beach-howard-beach?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17182902636.0,17182902636.0,161-16 Cross Bay Blvd,,Cross Bay Blvd,161-16,Howard Beach,NY,11414,US,40.65464368304168,-73.83909965366045,"['italian', 'sandwiches']",4.7,24.0
yelp-00070,yelp,Jiang Nan Flushing,jiang nan flushing,https://www.yelp.com/biz/jiang-nan-flushing-flushing?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17183538855.0,17183538855.0,133-42 39th Ave,,39th Ave,133-42,Flushing,NY,11354,US,40.759323,-73.832629,['chinese'],4.3,510.0
yelp-00071,yelp,Pio Pio 11,pio pio 11,https://www.yelp.com/biz/pio-pio-11-queens?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,,,101-21 Metropolitan Ave,,Metropolitan Ave,101-21,Queens,NY,11375,US,40.71063,-73.85102,[],3.7,43.0
yelp-00072,yelp,Bayhouse Waterfront Bar and Grille,bayhouse waterfront bar and grille,https://www.yelp.com/biz/bayhouse-waterfront-bar-and-grille-rosedale?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17185277575.0,17185277575.0,155-57 Bayview Ave,,Bayview Ave,155-57,Rosedale,NY,11422,US,40.63737153063932,-73.745045909234,[],3.7,302.0
yelp-00073,yelp,New Brisas Latino Bakery Rest,new brisas latino bakery rest,https://www.yelp.com/biz/new-brisas-latino-bakery-rest-south-ozone-park?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17183239183.0,17183239183.0,135-15 Lefferts Blvd,,Lefferts Blvd,135-15,South Ozone Park,NY,11420,US,40.669989,-73.820871,['breakfast'],4.1,37.0
yelp-00074,yelp,Wah Hing Kitchen,wah hing kitchen,https://www.yelp.com/biz/wah-hing-kitchen-queens?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17187382281.0,17187382281.0,12519 Rockaway Blvd,,Rockaway Blvd,12519,Queens,NY,11101,US,40.67548336560409,-73.81206835854752,['chinese'],3.9,32.0
yelp-00075,yelp,La Casa Del Mariachi,la casa del mariachi,https://www.yelp.com/biz/la-casa-del-mariachi-queens?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,13475613227.0,13475613227.0,116-03 Metropolitan Ave,,Metropolitan Ave,116-03,Queens,NY,11418,US,40.70767773018451,-73.83592549729352,['mexican'],4.4,29.0
yelp-00076,yelp,Tu Casa Restaurant,tu casa restaurant,https://www.yelp.com/biz/tu-casa-restaurant-kew-gardens?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17184416363.0,17184416363.0,119-05 Metropolitan Ave,,Metropolitan Ave,119-05,Kew Gardens,NY,11415,US,40.70624154415963,-73.83149673158607,['latin'],3.4,680.0
yelp-00077,yelp,Vera's,vera s,https://www.yelp.com/biz/veras-brooklyn-2?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,19293465360.0,19293465360.0,424 Sutter Ave,,Sutter Ave,424,Brooklyn,NY,11212,US,40.667992,-73.903184,[],4.6,23.0
yelp-00078,yelp,True Flavours Restaurant & Roti Shop,true flavours restaurant roti shop,https://www.yelp.com/biz/true-flavours-restaurant-and-roti-shop-jamaica?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,13473924303.0,13473924303.0,140-16 Rockaway Blvd,,Rockaway Blvd,140-16,Jamaica,NY,11436,US,40.674015,-73.80012,['chinese'],4.2,25.0
yelp-00079,yelp,Brothers Ravioli,brothers ravioli,https://www.yelp.com/biz/brothers-ravioli-howard-beach?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17188437263.0,17188437263.0,158-14 Crossbay Blvd,,Crossbay Blvd,158-14,Howard Beach,NY,11414,US,40.660351,-73.8404944,['italian'],4.0,158.0
yelp-00080,yelp,Rolo's,rolo s,https://www.yelp.com/biz/rolos-ridgewood?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,,,853 Onderdonk Ave,,Onderdonk Ave,853,Ridgewood,NY,11385,US,40.70195477148232,-73.903537,['sandwiches'],4.4,473.0
yelp-00081,yelp,El Castillo Del Pollo,el castillo del pollo,https://www.yelp.com/biz/el-castillo-del-pollo-queens?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17188454071.0,17188454071.0,128-08 111th Ave,,111th Ave,128-08,Queens,NY,11420,US,40.682743,-73.81303,['latin'],3.6,60.0
yelp-00082,yelp,Nan Xiang Soup Dumplings - Flushing,nan xiang soup dumplings flushing,https://www.yelp.com/biz/nan-xiang-soup-dumplings-flushing-flushing?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17183213838.0,17183213838.0,39-16 Prince St,,Prince St,39-16,Flushing,NY,11354,US,40.75924,-73.8326,[],4.1,5239.0
yelp-00083,yelp,El Pollo Inka Peru,el pollo inka peru,https://www.yelp.com/biz/el-pollo-inka-peru-ozone-park?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17187382459.0,17187382459.0,89-20 101st Ave,,101st Ave,89-20,Ozone park,NY,11416,US,40.6828101177295,-73.8502961397171,[],3.5,118.0
yelp-00084,yelp,Margherita Pizza,margherita pizza,https://www.yelp.com/biz/margherita-pizza-jamaica?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17186575780.0,17186575780.0,163-04 Jamaica Ave,,Jamaica Ave,163-04,Jamaica,NY,11432,US,40.7045845329735,-73.7967360578922,['pizza'],4.4,408.0
yelp-00085,yelp,Girasoles Mexican Cuisine,girasoles mexican cuisine,https://www.yelp.com/biz/girasoles-mexican-cuisine-jamaica?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17184874316.0,17184874316.0,184-01 Jamaica Ave,,Jamaica Ave,184-01,Jamaica,NY,11423,US,40.7092895,-73.7760311,['mexican'],4.6,90.0
yelp-00086,yelp,Arepa Lady,arepa lady,https://www.yelp.com/biz/arepa-lady-jackson-heights-4?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,19177451111.0,19177451111.0,77-17 37th Ave,,37th Ave,77-17,Jackson Heights,NY,11372,US,40.7494896198795,-73.8882688432932,[],4.5,606.0
yelp-00087,yelp,The Rail Bar,the rail bar,https://www.yelp.com/biz/the-rail-bar-howard-beach?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17188439877.0,17188439877.0,2 Coleman Sq,,Coleman Sq,2,Howard Beach,NY,11414,US,40.660351682095424,-73.8306433,[],4.1,15.0
yelp-00088,yelp,Jamaican Flavors,jamaican flavors,https://www.yelp.com/biz/jamaican-flavors-jamaica?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17185262228.0,17185262228.0,16417 Jamaica Ave,,Jamaica Ave,16417,Jamaica,NY,11432,US,40.70737357735424,-73.79560149078544,[],4.1,153.0
yelp-00089,yelp,Neir's Tavern,neir s tavern,https://www.yelp.com/biz/neirs-tavern-woodhaven-2?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17182960600.0,17182960600.0,87-48 78th St,,78th St,87-48,Woodhaven,NY,11421,US,40.68979,-73.86367,[],4.3,189.0
yelp-00090,yelp,Victor's Deli & Grill Restaurant,victor s deli grill restaurant,https://www.yelp.com/biz/victors-deli-and-grill-restaurant-jamaica?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17188459111.0,17188459111.0,125-10 Rockaway Blvd,,Rockaway Blvd,125-10,Jamaica,NY,11420,US,40.6750921686688,-73.8122657686472,[],5.0,3.0
yelp-00091,yelp,The Classic Diner,the classic diner,https://www.yelp.com/biz/the-classic-diner-richmond-hill?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17188477500.0,17188477500.0,117-33 Myrtle Ave,,Myrtle Ave,117-33,Richmond Hill,NY,11418,US,40.7001686,-73.8316193,[],3.8,315.0
yelp-00092,yelp,Let's Do Brunch,let s do brunch,https://www.yelp.com/biz/lets-do-brunch-queens?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16316047166.0,16316047166.0,128-02 135th Ave,,135th Ave,128-02,Queens,NY,11420,US,40.6687269980753,-73.81164819002151,"['breakfast', 'sandwiches']",3.7,48.0
yelp-00093,yelp,Caraotas NYC,caraotas nyc,https://www.yelp.com/biz/caraotas-nyc-woodhaven?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,13472333873.0,13472333873.0,92-02 Jamaica Ave,,Jamaica Ave,92-02,Woodhaven,NY,11421,US,40.6931542,-73.8530021,['burgers'],4.1,9.0
yelp-00094,yelp,New York Deli,new york deli,https://www.yelp.com/biz/new-york-deli-jamaica-2?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17187250002.0,17187250002.0,9340 Sutphin Blvd,,Sutphin Blvd,9340,Jamaica,NY,11435,US,40.69929416699265,-73.80747304110457,[],2.8,13.0
yelp-00095,yelp,Nick’s Bistro,nick s bistro,https://www.yelp.com/biz/nick-s-bistro-forest-hills?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17185446425.0,17185446425.0,104-20 Metropolitan Ave,,Metropolitan Ave,104-20,Forest Hills,NY,11375,US,40.709937,-73.8483058920307,"['greek', 'seafood']",4.4,904.0
yelp-00096,yelp,Punjabi Kabab And Gyro,punjabi kabab and gyro,https://www.yelp.com/biz/punjabi-kabab-and-gyro-south-richmond-hill?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17187099919.0,17187099919.0,108-03 101st Ave,,101st Ave,108-03,South Richmond Hill,NY,11419,US,40.6874110142563,-73.835311942224,['greek'],4.2,85.0
yelp-00097,yelp,Tandoori Hyderabad Indian Kitchen,tandoori hyderabad indian kitchen,https://www.yelp.com/biz/tandoori-hyderabad-indian-kitchen-queens?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,13475484066.0,13475484066.0,154-12 Rockaway Blvd,,Rockaway Blvd,154-12,Queens,NY,11434,US,40.667787,-73.781334,[],4.0,62.0
yelp-00098,yelp,BJ's Restaurant & Brewhouse,bj s restaurant brewhouse,https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-valley-stream?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,15162568800.0,15162568800.0,5 Green Acres Rd W,,Green Acres Rd W,5,Valley Stream,NY,11581,US,40.66352,-73.72557561495198,[],2.9,478.0
yelp-00099,yelp,Chawlas 2,chawlas 2,https://www.yelp.com/biz/chawlas-2-south-ozone-park?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17188801766.0,17188801766.0,131-19 Rockaway Blvd,,Rockaway Blvd,131-19,South Ozone Park,NY,11420,US,40.67507,-73.8066,[],3.8,133.0
yelp-00100,yelp,Congos Grill By Kizzie,congos grill by kizzie,https://www.yelp.com/biz/congos-grill-by-kizzie-queens?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,13474265283.0,13474265283.0,201-05 Linden Blvd,,Linden Blvd,201-05,Queens,NY,11412,US,40.69500206618088,-73.75108893960714,['seafood'],5.0,1.0
yelp-00101,yelp,Cap't Loui,cap t loui,https://www.yelp.com/biz/capt-loui-ozone-park?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17184801103.0,17184801103.0,105-02 Rockaway Blvd,,Rockaway Blvd,105-02,Ozone Park,NY,11417,US,40.67864869322132,-73.83413725065962,['seafood'],4.1,19.0
yelp-00102,yelp,Fogo de Chão Brazilian Steakhouse,fogo de chão brazilian steakhouse,https://www.yelp.com/biz/fogo-de-ch%C3%A3o-brazilian-steakhouse-elmhurst-6?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,19293794333.0,19293794333.0,92-50 59th Ave,,59th Ave,92-50,Elmhurst,NY,11373,US,40.73446467744242,-73.86750762809763,['seafood'],4.0,398.0
yelp-00103,yelp,JoJu,joju,https://www.yelp.com/biz/joju-elmhurst?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,13478080887.0,13478080887.0,83-25 Broadway,,Broadway,83-25,Elmhurst,NY,11373,US,40.7407051700423,-73.8793501821476,['sandwiches'],4.4,1972.0
yelp-00104,yelp,Pho 99,pho 99,https://www.yelp.com/biz/pho-99-rego-park-2?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,19297717515.0,19297717515.0,65-37 99th St,,99th St,65-37,Rego Park,NY,11374,US,40.72858,-73.85476,['sandwiches'],4.4,51.0
yelp-00105,yelp,Avenue BBQ Hut,avenue bbq hut,https://www.yelp.com/biz/avenue-bbq-hut-jamaica?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17188482210.0,17188482210.0,12209 Liberty Ave,,Liberty Ave,12209,Jamaica,NY,11419,US,40.687529,-73.821436,['bbq'],3.9,62.0
yelp-00106,yelp,Song's Dumplings Cafe,song s dumplings cafe,https://www.yelp.com/biz/songs-dumplings-cafe-forest-hills?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,13479608818.0,13479608818.0,102-06 Metropolitan Ave,,Metropolitan Ave,102-06,Forest Hills,NY,11375,US,40.7101967,-73.8506697,[],4.4,189.0
yelp-00107,yelp,Caribbean Soul Rooftop Restaurant & Lounge,caribbean soul rooftop restaurant lounge,https://www.yelp.com/biz/caribbean-soul-rooftop-restaurant-and-lounge-rosedale?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17187121106.0,17187121106.0,234-04 Merrick Blvd,,Merrick Blvd,234-04,Rosedale,NY,11422,US,40.674208,-73.73606,['seafood'],3.5,383.0
yelp-00108,yelp,Boon Dee Moo Ka Ta,boon dee moo ka ta,https://www.yelp.com/biz/boon-dee-moo-ka-ta-flushing?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,19174561088.0,19174561088.0,168-11 Union Tpke,,Union Tpke,168-11,Flushing,NY,11366,US,40.7232811,-73.7999061,"['bbq', 'thai']",4.3,192.0
yelp-00109,yelp,Radici,radici,https://www.yelp.com/biz/radici-forest-hills?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17185355663.0,17185355663.0,100-11 Metropolitan Ave,,Metropolitan Ave,100-11,Forest Hills,NY,11375,US,40.71088862439208,-73.85278182415846,"['italian', 'pizza']",4.3,46.0
yelp-00110,yelp,Hellbender,hellbender,https://www.yelp.com/biz/hellbender-queens?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,,,68-22 Forest Ave,,Forest Ave,68-22,Queens,NY,11385,US,40.70297900864977,-73.9013937,['mexican'],4.2,77.0
yelp-00111,yelp,Soulvaki Spot,soulvaki spot,https://www.yelp.com/biz/soulvaki-spot-queens?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17183223021.0,17183223021.0,156-40 Cross Bay Blvd,,Cross Bay Blvd,156-40,Queens,NY,11414,US,40.66311,-73.84142,['greek'],4.0,22.0
yelp-00112,yelp,Paul Michael’s Brick Oven Cafe Restaurant,paul michael s brick oven cafe restaurant,https://www.yelp.com/biz/paul-michael-brick-oven-cafe-kew-gardens-3?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17188464065.0,17188464065.0,85-19 126th St,,126th St,85-19,Kew Gardens,NY,11415,US,40.7040268,-73.8252041,"['italian', 'pizza']",4.1,211.0
yelp-00113,yelp,Pan,pan,https://www.yelp.com/biz/pan-ridgewood?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17188854126.0,17188854126.0,1563 Decatur St,,Decatur St,1563,Ridgewood,NY,11385,US,40.69415,-73.90232,['pizza'],4.8,100.0
yelp-00114,yelp,Mike’s Superior Deli And Grill,mike s superior deli and grill,https://www.yelp.com/biz/mike-s-superior-deli-and-grill-new-york?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,13472333568.0,13472333568.0,94-24 Liberty Ave,,Liberty Ave,94-24,New York,NY,11417,US,40.6802769,-73.8439554,['sandwiches'],5.0,2.0
yelp-00115,yelp,La Ruta Del Taco,la ruta del taco,https://www.yelp.com/biz/la-ruta-del-taco-queens?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,13475615677.0,13475615677.0,92 18 Jamaica Ave,,18 Jamaica Ave,92,Queens,NY,11421,US,40.69332556708993,-73.85251330352406,[],4.3,45.0
yelp-00116,yelp,Arrigo's Of Fresh Pond Rd,arrigo s of fresh pond rd,https://www.yelp.com/biz/arrigos-of-fresh-pond-rd-queens?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,19176206978.0,19176206978.0,71-08 Fresh Pond Rd,,Fresh Pond Rd,71-08,Queens,NY,11385,US,40.70156144839349,-73.8951329,"['italian', 'sandwiches']",4.5,13.0
yelp-00117,yelp,Burmese Bites,burmese bites,https://www.yelp.com/biz/burmese-bites-elmhurst-2?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,19175602480.0,19175602480.0,90-15 Queens Blvd,,Queens Blvd,90-15,Elmhurst,NY,11373,US,40.73456587384498,-73.86885806649397,[],4.8,150.0
yelp-00118,yelp,Whit's End,whit s end,https://www.yelp.com/biz/whits-end-queens?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,,,164-26 Cross Bay Blvd,,Cross Bay Blvd,164-26,Queens,NY,11414,US,40.64991918142057,-73.838004,[],5.0,1.0
yelp-00119,yelp,Namaste,namaste,https://www.yelp.com/biz/namaste-south-ozone-park?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,17186746780.0,17186746780.0,131-10 Rockaway Blvd,,Rockaway Blvd,131-10,South Ozone Park,NY,11420,US,40.67459752802945,-73.80700689999999,[],4.1,40.0
